Esn,Country,Localized Device Description,Device Description,Ip,Region Code Display Name,Ts
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.223.116,Espírito Santo,2021-03-31T22:20:27.878Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.223.116,Espírito Santo,2021-03-31T20:58:16.326Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.220.226,Espírito Santo,2021-03-31T05:04:17.952Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.220.226,Espírito Santo,2021-03-30T23:15:00.110Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.220.226,Espírito Santo,2021-03-30T16:12:35.921Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.220.226,Espírito Santo,2021-03-29T21:04:11.694Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.214.33,Espírito Santo,2021-03-29T05:13:37.524Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.214.33,Espírito Santo,2021-03-28T23:21:51.602Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.214.33,Espírito Santo,2021-03-28T22:58:52.173Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.220.146,Espírito Santo,2021-03-28T16:56:31.094Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.220.146,Espírito Santo,2021-03-28T01:45:55.746Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:404:2d00:5450:c29f:e2b2:f093,Espírito Santo,2021-03-25T00:25:39.005Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:404:2d00:f534:574f:cb59:6250,Espírito Santo,2021-03-24T02:37:40.938Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:404:2d00:5d5e:24ae:7bb7:756b,Espírito Santo,2021-03-23T20:41:52.535Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:404:2d00:5d5e:24ae:7bb7:756b,Espírito Santo,2021-03-23T02:41:05.390Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:404:2d00:74f6:4f5d:e95b:f4ba,Espírito Santo,2021-03-22T22:23:11.867Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:404:2d00:74f6:4f5d:e95b:f4ba,Espírito Santo,2021-03-22T14:23:01.830Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.220.146,Espírito Santo,2021-03-21T23:32:21.766Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:404:2d00:47c4:87a:5405:943f,Espírito Santo,2021-03-21T01:13:01.550Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:404:2d00:d2e7:1593:629d:85e4,Espírito Santo,2021-03-16T17:03:04.101Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:404:2d00:8fdb:d3a0:fd4c:13e,Espírito Santo,2021-03-15T20:37:23.859Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:404:2d00:6385:7c03:f953:6579,Espírito Santo,2021-03-15T16:05:30.582Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,179.184.199.182,Espírito Santo,2021-03-08T19:07:38.822Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.220.146,Espírito Santo,2021-03-03T23:57:40.330Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.220.146,Espírito Santo,2021-03-03T16:33:19.933Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.220.146,Espírito Santo,2021-03-03T15:39:37.923Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.214.109,Espírito Santo,2021-03-03T01:42:04.339Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.214.109,Espírito Santo,2021-03-02T19:15:57.519Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.214.109,Espírito Santo,2021-03-01T20:13:29.053Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:40f:3c00:d71:d347:eeae:80b8,Espírito Santo,2021-02-28T22:40:11.262Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.214.109,Espírito Santo,2021-02-27T16:16:28.434Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:40f:3c00:35e8:2ad:b9b0:4e6e,Espírito Santo,2021-02-26T22:07:29.288Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:40f:3c00:c24f:a2e5:680d:b535,Espírito Santo,2021-02-26T14:05:55.320Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.214.109,Espírito Santo,2021-02-26T03:33:56.701Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.196.96,Espírito Santo,2021-02-23T23:28:17.988Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.196.96,Espírito Santo,2021-02-23T23:26:03.573Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.196.96,Espírito Santo,2021-02-22T01:31:24.420Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.194.48,Espírito Santo,2021-02-20T00:24:57.857Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,179.184.199.182,Espírito Santo,2021-02-17T21:44:44.677Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.193.241,Espírito Santo,2021-02-17T18:51:21.476Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:40e:b100:ca99:2b61:279:827b,Espírito Santo,2021-02-17T04:03:17.629Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.193.241,Espírito Santo,2021-02-16T23:42:38.408Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:40e:b100:ca99:2b61:279:827b,Espírito Santo,2021-02-16T21:35:55.129Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.205.27,Espírito Santo,2021-02-16T08:03:35.205Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.205.27,Espírito Santo,2021-02-15T01:06:12.699Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:11e4:301:bd00:3eae:906c:ed64:9547,Espírito Santo,2021-02-14T16:26:55.230Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:301:bd00:f9d1:8a6f:7d82:4022,Espírito Santo,2021-02-11T19:03:19.811Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),2804:11e4:301:bd00:e570:1a9e:97df:9144,Espírito Santo,2021-02-10T15:50:12.996Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.205.27,Espírito Santo,2021-02-09T01:11:53.123Z
SSTV-KU20-0000000000000005794705,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.205.27,Espírito Santo,2021-02-08T00:53:39.268Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.205.27,Espírito Santo,2021-02-07T23:28:16.235Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,179.184.199.182,Espírito Santo,2021-02-05T11:15:36.809Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.205.27,Espírito Santo,2021-02-05T02:51:56.765Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.205.27,Espírito Santo,2021-02-03T03:31:05.822Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.205.27,Espírito Santo,2021-02-02T00:48:10.860Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.199.187,Espírito Santo,2021-02-01T12:54:14.961Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.199.187,Espírito Santo,2021-02-01T01:42:30.217Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.199.187,Espírito Santo,2021-01-31T05:37:45.983Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.199.187,Espírito Santo,2021-01-30T06:11:16.009Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.194.145,Espírito Santo,2021-01-28T00:50:40.716Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.194.145,Espírito Santo,2021-01-27T15:35:53.186Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.194.145,Espírito Santo,2021-01-27T01:42:05.270Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:598:1aea:9d6f:a608:a339:c71e,São Paulo,2021-01-25T01:52:04.083Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:598:1aea:e753:69cb:ef:e4dd,São Paulo,2021-01-23T15:52:04.894Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:598:1aea:343e:c35a:f54:cd1d,São Paulo,2021-01-23T06:15:25.587Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,187.36.176.236,Espírito Santo,2021-01-23T01:06:00.765Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:598:1aea:9403:7b2a:47f2:62b1,São Paulo,2021-01-22T03:19:31.051Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.194.145,Espírito Santo,2021-01-20T04:22:54.608Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,179.186.21.138,Espírito Santo,2021-01-19T12:41:12.108Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:598:1aea:50b5:92f:cc76:f668,São Paulo,2021-01-19T06:09:32.544Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,179.186.21.138,Espírito Santo,2021-01-19T05:03:01.429Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:598:1aea:50b5:92f:cc76:f668,São Paulo,2021-01-19T04:08:42.818Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:598:1aea:db32:46a6:c6b1:3d76,São Paulo,2021-01-19T04:03:22.499Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.223.233,Espírito Santo,2021-01-19T01:47:02.641Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.223.233,Espírito Santo,2021-01-18T04:47:09.572Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.223.233,Espírito Santo,2021-01-17T22:45:45.351Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:598:1aea:97a9:cc89:d9a9:3f52,São Paulo,2021-01-16T03:42:08.630Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.223.233,Espírito Santo,2021-01-15T01:47:22.072Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:598:1aea:d0de:7f6f:93a:ea3b,São Paulo,2021-01-14T19:50:42.001Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.215.136,Espírito Santo,2021-01-14T02:25:44.525Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:598:1aea:85c0:4b6:d3ee:9331,São Paulo,2021-01-14T00:09:41.571Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,179.184.199.182,Espírito Santo,2021-01-13T12:07:31.853Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:598:1aea:3269:3468:a251:299f,São Paulo,2021-01-13T03:42:38.603Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,179.184.199.182,Espírito Santo,2021-01-11T15:53:27.797Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.215.136,Espírito Santo,2021-01-11T02:01:09.416Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.215.136,Espírito Santo,2021-01-10T17:33:23.790Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.215.136,Espírito Santo,2021-01-08T14:54:55.342Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:68b:4f5d:bcee:9141:b995:2523,São Paulo,2021-01-08T04:08:21.032Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.215.136,Espírito Santo,2021-01-07T14:59:06.356Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:68b:4f5d:4d16:7d02:60a2:617f,São Paulo,2021-01-06T04:47:59.643Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:68b:4f5d:7d03:560:4802:fec0,São Paulo,2021-01-06T02:11:00.699Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.98.36.166,Espírito Santo,2021-01-05T23:19:27.872Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.215.136,Espírito Santo,2021-01-05T21:42:35.828Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,2804:14d:ae84:cac:110e:5d7f:1d58:35ea,Espírito Santo,2021-01-05T16:43:33.976Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:68b:4f5d:1589:7f35:b058:a0e5,São Paulo,2021-01-05T11:05:35.221Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:68b:4f5d:1589:7f35:b058:a0e5,São Paulo,2021-01-05T02:54:07.145Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.215.167,Espírito Santo,2021-01-04T22:56:55.209Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:68b:4f5d:90c8:6ab3:807a:d3af,São Paulo,2021-01-04T01:20:18.789Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:68b:4f5d:90c8:6ab3:807a:d3af,São Paulo,2021-01-03T19:07:13.348Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,2804:d45:1693:df00:48e5:3c22:553:5c6b,São Paulo,2021-01-03T13:29:20.326Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.215.167,Espírito Santo,2020-12-29T22:09:51.025Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.215.167,Espírito Santo,2020-12-26T04:43:06.162Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.215.167,Espírito Santo,2020-12-22T06:30:26.652Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:595:533a:3070:ff2:4bc:3e58,São Paulo,2020-12-22T05:15:59.105Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:595:533a:bc3b:2445:31b:5976,São Paulo,2020-12-22T03:44:14.155Z
SSTV-KU20-0000000000000007282214,BR,Samsung CE 2020 Kant-S2 UHD TV Smart TV,Samsung CE 2020 Kant-S2 UHD TV Smart TV,177.91.193.247,Espírito Santo,2020-12-21T22:35:28.917Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.193.247,Espírito Santo,2020-12-20T23:35:16.283Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,177.91.193.247,Espírito Santo,2020-12-20T18:12:43.095Z
NFAPPL-02-IPHONE11=8-337FCE214DFB23F1C3F24816644FE8396B22A7160499D1DC7645D4599D978DEC,BR,Apple iPhone XR,Apple iPhone XR,177.91.193.247,Espírito Santo,2020-12-18T16:40:41.921Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:595:533a:b987:d8ce:7d4a:de40,São Paulo,2020-12-18T15:58:51.650Z
NFCDCH-02-GTY82T94CG09TGT0G9DY4L13K00YWN,BR,Chrome PC (Cadmium),Chrome PC (Cadmium),177.91.193.247,Espírito Santo,2020-12-18T14:37:40.765Z
NFCDCH-LX-GWH52ENQ7WMTHDP2JJY6JQQN53P5L3,BR,Netflix Chrome Linux (Cadmium) HTML 5,Netflix Chrome Linux (Cadmium) HTML 5,2804:7f2:595:533a:b987:d8ce:7d4a:de40,São Paulo,2020-12-18T05:17:53.283Z
